userid,placeid,rating,food_rating,service_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,hijos,birth_year,interest,religion,activity,color,weight,budget,height,rcuisine_x,rcuisine_y,rpayment,parking_lot,hours,days,marital_status_single,marital_status_widow,personality_hard-worker,personality_hunter-ostentatious,personality_thrifty-protector,family_activity_match,budget_service_score,dining_experience_score,location_score,cuisine_match,accessibility_score,social_dining_score,budget_numeric
u1019,135086,0,0,0,22.153385,-100.975294,False,casual drinker,no preference,family,public,independent,1989,variety,catholic,student,purple,59.0,medium,1.6,family,burgers,cash,yes,08:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.128679,0,3.0,2,2
u1137,135085,2,1,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.089426,0,3.0,0,1
u1137,132834,2,2,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.089426,1,3.0,0,1
u1090,132572,1,1,2,22.158473,-100.984268,False,social drinker,no preference,friends,car owner,independent,1988,variety,catholic,student,blue,50.0,medium,1.54,tex-mex,cafeteria,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,1.5,123.142741,0,4.0,3,2
u1137,132862,2,2,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,international,cash,valet parking,09:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.089426,0,2.0,0,1
u1137,135058,0,2,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,pizzeria,cash,public,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.089426,0,3.0,0,1
u1137,135059,2,0,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,bar,cash,yes,12:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.089426,0,3.0,0,1
u1137,135062,2,2,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,unknown,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.089426,0,3.0,0,1
u1137,132825,2,2,1,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.5,123.089426,1,2.0,0,1
u1137,132723,2,2,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,mexican,cash,public,06:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.089426,1,3.0,0,1
u1137,132755,2,2,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,mexican,cash,public,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.089426,1,3.0,0,1
u1137,135042,2,2,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,chinese,cash,none,11:00-21:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.089426,0,2.0,0,1
u1137,132884,2,2,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,unknown,unknown,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.089426,0,2.0,0,1
u1137,135049,2,2,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,seafood,cash,none,12:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.089426,0,2.0,0,1
u1137,135075,2,2,2,22.144803,-100.944623,False,social drinker,formal,family,public,independent,1989,eco-friendly,catholic,student,blue,72.0,low,1.78,mexican,seafood,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.089426,0,3.0,0,1
u1114,132825,0,0,0,22.177726,-101.014094,False,abstemious,no preference,family,on foot,independent,1991,variety,catholic,student,blue,58.0,medium,1.68,mexican,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.19182,1,1.0,1,2
u1114,135065,0,0,0,22.177726,-101.014094,False,abstemious,no preference,family,on foot,independent,1991,variety,catholic,student,blue,58.0,medium,1.68,mexican,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.19182,0,1.0,1,2
u1114,135058,0,0,0,22.177726,-101.014094,False,abstemious,no preference,family,on foot,independent,1991,variety,catholic,student,blue,58.0,medium,1.68,mexican,pizzeria,cash,public,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.19182,0,2.0,1,2
u1114,132723,0,0,0,22.177726,-101.014094,False,abstemious,no preference,family,on foot,independent,1991,variety,catholic,student,blue,58.0,medium,1.68,mexican,mexican,cash,public,06:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.19182,1,2.0,1,2
u1114,132951,0,0,0,22.177726,-101.014094,False,abstemious,no preference,family,on foot,independent,1991,variety,catholic,student,blue,58.0,medium,1.68,mexican,american,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.19182,0,2.0,1,2
u1114,132872,1,1,1,22.177726,-101.014094,False,abstemious,no preference,family,on foot,independent,1991,variety,catholic,student,blue,58.0,medium,1.68,mexican,american,cash,public,09:00-21:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.19182,0,2.0,1,2
u1114,132834,0,0,0,22.177726,-101.014094,False,abstemious,no preference,family,on foot,independent,1991,variety,catholic,student,blue,58.0,medium,1.68,mexican,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.19182,1,2.0,1,2
u1114,135072,0,0,0,22.177726,-101.014094,False,abstemious,no preference,family,on foot,independent,1991,variety,catholic,student,blue,58.0,medium,1.68,mexican,japanese,cash,none,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.19182,0,1.0,1,2
u1114,132754,0,0,0,22.177726,-101.014094,False,abstemious,no preference,family,on foot,independent,1991,variety,catholic,student,blue,58.0,medium,1.68,mexican,mexican,cash,none,08:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.19182,1,1.0,1,2
u1114,132755,1,2,1,22.177726,-101.014094,False,abstemious,no preference,family,on foot,independent,1991,variety,catholic,student,blue,58.0,medium,1.68,mexican,mexican,cash,public,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.19182,1,2.0,1,2
u1061,132825,1,2,1,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.077709,1,3.0,3,2
u1061,135048,2,2,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,bar,cash,yes,11:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077709,0,4.0,3,2
u1061,132921,1,2,1,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,bar,cash,none,01:00-20:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.077709,0,3.0,3,2
u1061,135026,2,2,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,bar,unknown,none,13:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077709,0,3.0,3,2
u1061,132723,2,2,1,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,mexican,cash,public,06:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.077709,1,4.0,3,2
u1061,135075,2,2,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,seafood,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077709,0,4.0,3,2
u1061,135034,2,2,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,japanese,cash,none,13:30-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077709,0,3.0,3,2
u1061,135041,2,2,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,bar,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077709,0,3.0,3,2
u1013,132572,1,1,0,22.174624,-100.993873,False,abstemious,no preference,friends,public,independent,1982,retro,none,professional,blue,80.0,medium,1.75,japanese,cafeteria,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",False,True,False,False,True,0,0,0.5,123.168497,0,3.0,4,2
u1013,135075,2,2,1,22.174624,-100.993873,False,abstemious,no preference,friends,public,independent,1982,retro,none,professional,blue,80.0,medium,1.75,japanese,seafood,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",False,True,False,False,True,0,2,1.5,123.168497,0,3.0,4,2
u1061,135046,1,2,1,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,fast_food,cash,yes,08:30-21:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.077709,0,4.0,3,2
u1061,132572,1,2,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,cafeteria,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077709,0,4.0,3,2
u1061,135058,1,1,1,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,pizzeria,cash,public,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.077709,0,4.0,3,2
u1046,135044,1,1,0,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,independent,1990,retro,catholic,student,black,82.0,medium,1.84,bar,chinese,cash,none,13:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.077512,0,3.0,3,2
u1046,135065,2,2,2,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,independent,1990,retro,catholic,student,black,82.0,medium,1.84,bar,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077512,0,3.0,3,2
u1046,132921,2,1,2,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,independent,1990,retro,catholic,student,black,82.0,medium,1.84,bar,bar,cash,none,01:00-20:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.077512,1,3.0,3,2
u1046,135085,1,2,1,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,independent,1990,retro,catholic,student,black,82.0,medium,1.84,bar,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.077512,0,4.0,3,2
u1046,132572,1,2,0,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,independent,1990,retro,catholic,student,black,82.0,medium,1.84,bar,cafeteria,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,1.0,123.077512,0,4.0,3,2
u1046,135058,2,2,1,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,independent,1990,retro,catholic,student,black,82.0,medium,1.84,bar,pizzeria,cash,public,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.077512,0,4.0,3,2
u1046,132951,1,1,2,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,independent,1990,retro,catholic,student,black,82.0,medium,1.84,bar,american,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.077512,0,4.0,3,2
u1046,132861,1,2,2,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,independent,1990,retro,catholic,student,black,82.0,medium,1.84,bar,burgers,cash,yes,10:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077512,0,4.0,3,2
u1003,132754,2,2,2,22.119847,-100.946527,False,social drinker,formal,family,public,independent,1989,none,catholic,student,blue,60.0,low,1.69,mexican,mexican,cash,none,08:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.066374,1,2.0,0,1
u1061,132834,1,2,1,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.077709,1,4.0,3,2
u1061,135086,1,1,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,burgers,cash,yes,08:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.077709,0,4.0,3,2
u1061,132754,2,2,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,mexican,cash,none,08:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077709,1,3.0,3,2
u1061,135080,2,2,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077709,0,3.0,3,2
u1090,135062,2,2,2,22.158473,-100.984268,False,social drinker,no preference,friends,car owner,independent,1988,variety,catholic,student,blue,50.0,medium,1.54,tex-mex,unknown,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.142741,0,4.0,3,2
u1090,135052,2,2,2,22.158473,-100.984268,False,social drinker,no preference,friends,car owner,independent,1988,variety,catholic,student,blue,50.0,medium,1.54,tex-mex,bar,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.142741,0,3.0,3,2
u1112,135047,0,0,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,unknown,cash,yes,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.051601,0,4.0,5,2
u1112,135026,1,1,1,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,bar,unknown,none,13:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.051601,0,3.0,5,2
u1112,135064,0,1,1,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,unknown,cash,yes,07:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.051601,0,4.0,5,2
u1090,132862,2,2,2,22.158473,-100.984268,False,social drinker,no preference,friends,car owner,independent,1988,variety,catholic,student,blue,50.0,medium,1.54,tex-mex,international,cash,valet parking,09:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.142741,0,3.0,3,2
u1057,135070,1,1,1,22.196624,-100.91217,True,casual drinker,formal,friends,public,independent,1989,technology,catholic,student,yellow,69.0,medium,1.83,american,unknown,cash,yes,07:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.0,123.108794,0,3.0,5,2
u1112,132954,0,0,1,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,breakfast-brunch,cash,yes,08:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,0.5,123.051601,0,4.0,5,2
u1057,135043,1,1,1,22.196624,-100.91217,True,casual drinker,formal,friends,public,independent,1989,technology,catholic,student,yellow,69.0,medium,1.83,american,fast_food,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.0,123.108794,0,2.0,5,2
u1112,135079,1,0,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,chinese,cash,none,13:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.051601,0,3.0,5,2
u1112,135062,0,0,1,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,unknown,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,0.5,123.051601,0,4.0,5,2
u1090,135051,1,2,1,22.158473,-100.984268,False,social drinker,no preference,friends,car owner,independent,1988,variety,catholic,student,blue,50.0,medium,1.54,tex-mex,unknown,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.142741,0,3.0,3,2
u1090,132954,2,2,2,22.158473,-100.984268,False,social drinker,no preference,friends,car owner,independent,1988,variety,catholic,student,blue,50.0,medium,1.54,tex-mex,breakfast-brunch,cash,yes,08:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.142741,0,4.0,3,2
u1112,135048,0,0,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,bar,cash,yes,11:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.051601,0,4.0,5,2
u1057,132954,1,0,0,22.196624,-100.91217,True,casual drinker,formal,friends,public,independent,1989,technology,catholic,student,yellow,69.0,medium,1.83,american,breakfast-brunch,cash,yes,08:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,0,0.0,123.108794,0,3.0,5,2
u1112,135086,0,0,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,burgers,cash,yes,08:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.051601,0,4.0,5,2
u1061,132955,2,2,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,bar_pub_brewery,cash,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077709,0,3.0,3,2
u1112,132921,1,0,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,bar,cash,none,01:00-20:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.051601,0,3.0,5,2
u1061,132958,2,2,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,american,cash,none,10:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.077709,0,3.0,3,2
u1112,135046,0,0,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,fast_food,cash,yes,08:30-21:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.051601,0,4.0,5,2
u1090,135085,2,2,2,22.158473,-100.984268,False,social drinker,no preference,friends,car owner,independent,1988,variety,catholic,student,blue,50.0,medium,1.54,tex-mex,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.142741,0,4.0,3,2
u1112,132572,0,0,1,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,cafeteria,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,0.5,123.051601,0,4.0,5,2
u1090,132922,2,2,2,22.158473,-100.984268,False,social drinker,no preference,friends,car owner,independent,1988,variety,catholic,student,blue,50.0,medium,1.54,tex-mex,cafeteria,cash,none,19:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.142741,0,3.0,3,2
u1025,132866,2,1,2,22.125603,-100.907844,False,social drinker,no preference,family,public,unknown,1990,none,catholic,student,red,65.0,medium,1.79,mexican,bakery,cash,yes,09:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,1.5,123.033447,0,3.0,0,2
u1057,135080,1,1,0,22.196624,-100.91217,True,casual drinker,formal,friends,public,independent,1989,technology,catholic,student,yellow,69.0,medium,1.83,american,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,0,0.5,123.108794,0,2.0,5,2
u1112,132834,1,0,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.051601,1,4.0,5,2
u1057,132825,1,1,0,22.196624,-100.91217,True,casual drinker,formal,friends,public,independent,1989,technology,catholic,student,yellow,69.0,medium,1.83,american,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,0,0.5,123.108794,0,2.0,5,2
u1112,132862,1,1,1,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,international,cash,valet parking,09:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.051601,0,3.0,5,2
u1061,132954,2,1,2,22.140388,-100.937321,False,social drinker,no preference,friends,car owner,independent,1990,none,catholic,professional,blue,40.0,medium,1.76,mexican,breakfast-brunch,cash,yes,08:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.077709,0,4.0,3,2
u1025,132877,1,1,1,22.125603,-100.907844,False,social drinker,no preference,family,public,unknown,1990,none,catholic,student,red,65.0,medium,1.79,mexican,unknown,unknown,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.033447,0,2.0,0,2
u1057,135064,1,1,0,22.196624,-100.91217,True,casual drinker,formal,friends,public,independent,1989,technology,catholic,student,yellow,69.0,medium,1.83,american,unknown,cash,yes,07:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,0,0.5,123.108794,0,3.0,5,2
u1057,135046,1,0,0,22.196624,-100.91217,True,casual drinker,formal,friends,public,independent,1989,technology,catholic,student,yellow,69.0,medium,1.83,american,fast_food,cash,yes,08:30-21:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,0,0.0,123.108794,0,3.0,5,2
u1090,135025,2,2,2,22.158473,-100.984268,False,social drinker,no preference,friends,car owner,independent,1988,variety,catholic,student,blue,50.0,medium,1.54,tex-mex,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.142741,0,3.0,3,2
u1090,132925,2,2,2,22.158473,-100.984268,False,social drinker,no preference,friends,car owner,independent,1988,variety,catholic,student,blue,50.0,medium,1.54,tex-mex,mexican,cash,none,09:00-21:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.142741,0,3.0,3,2
u1057,132862,1,0,0,22.196624,-100.91217,True,casual drinker,formal,friends,public,independent,1989,technology,catholic,student,yellow,69.0,medium,1.83,american,international,cash,valet parking,09:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,0,0.0,123.108794,0,2.0,5,2
u1057,135075,0,1,1,22.196624,-100.91217,True,casual drinker,formal,friends,public,independent,1989,technology,catholic,student,yellow,69.0,medium,1.83,american,seafood,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.0,123.108794,0,3.0,5,2
u1025,132847,2,1,1,22.125603,-100.907844,False,social drinker,no preference,family,public,unknown,1990,none,catholic,student,red,65.0,medium,1.79,mexican,unknown,cash,none,20:00-01:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.033447,0,2.0,0,2
u1057,135030,1,0,1,22.196624,-100.91217,True,casual drinker,formal,friends,public,independent,1989,technology,catholic,student,yellow,69.0,medium,1.83,american,cafe-coffee_shop,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,0.5,123.108794,0,2.0,5,2
u1025,135071,2,2,2,22.125603,-100.907844,False,social drinker,no preference,family,public,unknown,1990,none,catholic,student,red,65.0,medium,1.79,mexican,bar,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.033447,0,3.0,0,2
u1057,132834,1,0,1,22.196624,-100.91217,True,casual drinker,formal,friends,public,independent,1989,technology,catholic,student,yellow,69.0,medium,1.83,american,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,0.5,123.108794,0,3.0,5,2
u1025,132958,1,0,0,22.125603,-100.907844,False,social drinker,no preference,family,public,unknown,1990,none,catholic,student,red,65.0,medium,1.79,mexican,american,cash,none,10:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.033447,0,2.0,0,2
u1025,132825,0,0,0,22.125603,-100.907844,False,social drinker,no preference,family,public,unknown,1990,none,catholic,student,red,65.0,medium,1.79,mexican,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.033447,1,2.0,0,2
u1025,135028,2,1,0,22.125603,-100.907844,False,social drinker,no preference,family,public,unknown,1990,none,catholic,student,red,65.0,medium,1.79,mexican,mexican,cash,none,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.5,123.033447,1,2.0,0,2
u1025,135047,1,1,1,22.125603,-100.907844,False,social drinker,no preference,family,public,unknown,1990,none,catholic,student,red,65.0,medium,1.79,mexican,unknown,cash,yes,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.033447,0,3.0,0,2
u1025,132846,2,2,2,22.125603,-100.907844,False,social drinker,no preference,family,public,unknown,1990,none,catholic,student,red,65.0,medium,1.79,mexican,international,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.033447,0,2.0,0,2
